	MMLTSSF1L	MMLTSSF1L
30/10/2024  17:04:33.515	42.70	26.00
30/10/2024  17:04:33.637	42.70	26.00
30/10/2024  17:04:33.760	42.70	26.00
30/10/2024  17:04:33.881	42.70	26.00
30/10/2024  17:04:34.003	42.60	26.00
30/10/2024  17:04:34.124	42.60	26.00
30/10/2024  17:04:34.246	42.60	26.00
30/10/2024  17:04:34.367	42.60	26.00
30/10/2024  17:04:34.488	42.60	26.00
30/10/2024  17:04:34.609	42.60	26.00
30/10/2024  17:04:34.731	42.60	26.00
30/10/2024  17:04:34.852	42.60	26.00
30/10/2024  17:04:34.974	42.60	26.00
30/10/2024  17:04:35.096	42.60	26.00
30/10/2024  17:04:35.218	42.50	26.00
30/10/2024  17:04:35.341	42.50	26.00
30/10/2024  17:04:35.463	42.50	26.00
30/10/2024  17:04:35.583	42.50	26.00
30/10/2024  17:04:35.705	42.40	26.00
30/10/2024  17:04:35.827	42.40	26.00
30/10/2024  17:04:35.948	42.40	26.00
30/10/2024  17:04:36.070	42.40	26.00
30/10/2024  17:04:36.192	42.40	26.00
30/10/2024  17:04:36.314	42.40	26.00
30/10/2024  17:04:36.436	42.30	26.00
30/10/2024  17:04:36.557	42.30	26.00
30/10/2024  17:04:36.679	42.30	26.00
30/10/2024  17:04:36.800	42.30	26.00
30/10/2024  17:04:36.922	42.30	26.00
30/10/2024  17:04:37.045	42.30	26.00
30/10/2024  17:04:37.167	42.30	26.00
30/10/2024  17:04:37.289	42.30	26.00
30/10/2024  17:04:37.410	42.30	26.00
30/10/2024  17:04:37.531	42.30	26.00
30/10/2024  17:04:37.655	42.20	26.00
30/10/2024  17:04:37.777	42.20	26.00
30/10/2024  17:04:37.899	42.20	26.00
30/10/2024  17:04:38.020	42.20	26.00
30/10/2024  17:04:38.142	42.20	26.00
30/10/2024  17:04:38.264	42.20	26.00
30/10/2024  17:04:38.386	42.20	26.00
30/10/2024  17:04:38.507	42.20	26.00
30/10/2024  17:04:38.630	42.10	26.00
30/10/2024  17:04:38.750	42.10	26.00
30/10/2024  17:04:38.871	42.10	26.00
30/10/2024  17:04:38.992	42.10	26.00
30/10/2024  17:04:39.114	42.10	26.00
30/10/2024  17:04:39.235	42.10	26.00
30/10/2024  17:04:39.356	42.10	26.00
30/10/2024  17:04:39.479	42.10	26.00
30/10/2024  17:04:39.601	42.10	26.00
30/10/2024  17:04:39.721	42.10	26.00
30/10/2024  17:04:39.843	42.10	26.00
30/10/2024  17:04:39.966	42.10	26.00
30/10/2024  17:04:40.087	42.00	26.00
30/10/2024  17:04:40.209	42.00	26.00
30/10/2024  17:04:40.331	42.00	26.00
30/10/2024  17:04:40.452	42.00	26.00
30/10/2024  17:04:40.574	41.90	26.00
30/10/2024  17:04:40.696	41.90	26.00
30/10/2024  17:04:40.819	41.90	26.00
30/10/2024  17:04:40.940	41.90	26.00
30/10/2024  17:04:41.063	41.90	26.00
30/10/2024  17:04:41.185	41.90	26.00
30/10/2024  17:04:41.306	41.90	26.00
30/10/2024  17:04:41.428	41.90	26.00
30/10/2024  17:04:41.550	41.90	26.00
30/10/2024  17:04:41.671	41.90	26.00
30/10/2024  17:04:41.792	41.80	26.00
30/10/2024  17:04:41.913	41.80	26.00
30/10/2024  17:04:42.035	41.80	26.00
30/10/2024  17:04:42.156	41.80	26.00
30/10/2024  17:04:42.277	41.80	26.00
30/10/2024  17:04:42.398	41.80	26.00
30/10/2024  17:04:42.520	41.80	26.00
30/10/2024  17:04:42.641	41.80	26.00
30/10/2024  17:04:42.763	41.80	26.00
30/10/2024  17:04:42.884	41.80	26.00
30/10/2024  17:04:43.006	41.80	26.00
30/10/2024  17:04:43.127	41.80	26.00
30/10/2024  17:04:43.248	41.80	26.00
30/10/2024  17:04:43.370	41.80	26.00
30/10/2024  17:04:43.491	41.70	26.00
30/10/2024  17:04:43.613	41.70	26.00
30/10/2024  17:04:43.734	41.70	26.00
30/10/2024  17:04:43.856	41.70	26.00
30/10/2024  17:04:43.978	41.60	26.00
30/10/2024  17:04:44.100	41.60	26.00
30/10/2024  17:04:44.222	41.60	26.00
30/10/2024  17:04:44.343	41.60	26.00
30/10/2024  17:04:44.465	41.60	26.00
30/10/2024  17:04:44.587	41.60	26.00
30/10/2024  17:04:44.709	41.60	26.00
30/10/2024  17:04:44.830	41.60	26.00
30/10/2024  17:04:44.951	41.60	26.00
30/10/2024  17:04:45.073	41.60	26.00
30/10/2024  17:04:45.193	41.60	26.00
30/10/2024  17:04:45.315	41.60	26.00
30/10/2024  17:04:45.436	41.60	26.00
30/10/2024  17:04:45.558	41.60	26.00
30/10/2024  17:04:45.678	41.60	26.00
30/10/2024  17:04:45.800	41.60	26.00
30/10/2024  17:04:45.921	41.60	26.00
30/10/2024  17:04:46.043	41.60	26.00
30/10/2024  17:04:46.164	41.50	26.00
30/10/2024  17:04:46.285	41.50	26.00
30/10/2024  17:04:46.406	41.50	26.00
30/10/2024  17:04:46.528	41.50	26.00
30/10/2024  17:04:46.649	41.50	26.00
30/10/2024  17:04:46.770	41.50	26.00
30/10/2024  17:04:46.892	41.40	26.00
30/10/2024  17:04:47.013	41.40	26.00
30/10/2024  17:04:47.136	41.40	26.00
30/10/2024  17:04:47.258	41.40	26.00
30/10/2024  17:04:47.379	41.40	26.00
30/10/2024  17:04:47.501	41.40	26.00
30/10/2024  17:04:47.623	41.40	26.00
30/10/2024  17:04:47.746	41.40	26.00
30/10/2024  17:04:47.867	41.40	26.00
30/10/2024  17:04:47.989	41.40	26.00
30/10/2024  17:04:48.110	41.30	26.00
30/10/2024  17:04:48.232	41.30	26.00
30/10/2024  17:04:48.353	41.30	26.00
30/10/2024  17:04:48.475	41.30	26.00
30/10/2024  17:04:48.598	41.30	26.00
30/10/2024  17:04:48.719	41.30	26.00
30/10/2024  17:04:48.841	41.30	26.00
30/10/2024  17:04:48.963	41.30	26.00
30/10/2024  17:04:49.084	41.30	26.00
30/10/2024  17:04:49.206	41.30	26.00
30/10/2024  17:04:49.328	41.20	26.00
30/10/2024  17:04:49.451	41.20	26.00
30/10/2024  17:04:49.572	41.20	26.00
30/10/2024  17:04:49.693	41.20	26.00
30/10/2024  17:04:49.814	41.10	26.00
30/10/2024  17:04:49.935	41.10	26.00
30/10/2024  17:04:50.057	41.10	26.00
30/10/2024  17:04:50.179	41.10	26.00
30/10/2024  17:04:50.301	41.10	26.00
30/10/2024  17:04:50.422	41.10	26.00
30/10/2024  17:04:50.544	41.10	26.00
30/10/2024  17:04:50.665	41.10	26.00
30/10/2024  17:04:50.787	41.10	26.00
30/10/2024  17:04:50.908	41.10	26.00
30/10/2024  17:04:51.031	41.10	26.00
30/10/2024  17:04:51.151	41.10	26.00
30/10/2024  17:04:51.272	41.00	26.00
30/10/2024  17:04:51.395	41.00	26.00
30/10/2024  17:04:51.515	41.00	26.00
30/10/2024  17:04:51.636	41.00	26.00
30/10/2024  17:04:51.757	40.90	26.00
30/10/2024  17:04:51.880	40.90	26.00
30/10/2024  17:04:52.002	40.90	26.00
30/10/2024  17:04:52.123	40.90	26.00
30/10/2024  17:04:52.245	40.90	26.00
30/10/2024  17:04:52.367	40.90	26.00
30/10/2024  17:04:52.488	40.90	26.00
30/10/2024  17:04:52.609	40.90	26.00
30/10/2024  17:04:52.730	40.90	26.00
30/10/2024  17:04:52.851	40.90	26.00
30/10/2024  17:04:52.973	40.90	26.00
30/10/2024  17:04:53.095	40.90	26.00
30/10/2024  17:04:53.216	40.80	26.00
30/10/2024  17:04:53.337	40.80	26.00
30/10/2024  17:04:53.459	40.80	26.00
30/10/2024  17:04:53.583	40.80	26.00
30/10/2024  17:04:53.704	40.80	26.00
30/10/2024  17:04:53.826	40.80	26.00
30/10/2024  17:04:53.947	40.80	26.00
30/10/2024  17:04:54.069	40.80	26.00
30/10/2024  17:04:54.190	40.80	26.00
30/10/2024  17:04:54.312	40.80	26.00
30/10/2024  17:04:54.434	40.80	26.00
30/10/2024  17:04:54.556	40.80	26.00
30/10/2024  17:04:54.677	40.70	26.00
30/10/2024  17:04:54.799	40.70	26.00
30/10/2024  17:04:54.920	40.70	26.00
30/10/2024  17:04:55.042	40.70	26.00
30/10/2024  17:04:55.163	40.60	26.00
30/10/2024  17:04:55.285	40.60	26.00
30/10/2024  17:04:55.407	40.60	26.00
30/10/2024  17:04:55.529	40.60	26.00
30/10/2024  17:04:55.651	40.60	26.00
30/10/2024  17:04:55.773	40.60	26.00
30/10/2024  17:04:55.893	40.60	26.00
30/10/2024  17:04:56.015	40.60	26.00
30/10/2024  17:04:56.136	40.60	26.00
30/10/2024  17:04:56.258	40.60	26.00
30/10/2024  17:04:56.381	40.60	26.00
30/10/2024  17:04:56.502	40.60	26.00
30/10/2024  17:04:56.623	40.50	26.00
30/10/2024  17:04:56.745	40.50	26.00
30/10/2024  17:04:56.867	40.50	26.00
30/10/2024  17:04:56.990	40.50	26.00
30/10/2024  17:04:57.110	40.40	26.00
30/10/2024  17:04:57.232	40.40	26.00
30/10/2024  17:04:57.353	40.40	26.00
30/10/2024  17:04:57.474	40.40	26.00
30/10/2024  17:04:57.595	40.40	26.00
30/10/2024  17:04:57.716	40.40	26.00
30/10/2024  17:04:57.837	40.40	26.00
30/10/2024  17:04:57.958	40.40	26.00
30/10/2024  17:04:58.080	40.40	26.00
30/10/2024  17:04:58.201	40.40	26.00
30/10/2024  17:04:58.323	40.40	26.00
30/10/2024  17:04:58.444	40.40	26.00
30/10/2024  17:04:58.566	40.40	26.00
30/10/2024  17:04:58.688	40.40	26.00
30/10/2024  17:04:58.810	40.40	26.00
30/10/2024  17:04:58.932	40.40	26.00
30/10/2024  17:04:59.054	40.40	26.00
30/10/2024  17:04:59.175	40.40	26.00
30/10/2024  17:04:59.296	40.30	26.00
30/10/2024  17:04:59.419	40.30	26.00
30/10/2024  17:04:59.541	40.30	26.00
30/10/2024  17:04:59.662	40.30	26.00
30/10/2024  17:04:59.784	40.30	26.00
30/10/2024  17:04:59.906	40.30	26.00
30/10/2024  17:05:00.029	40.20	26.00
30/10/2024  17:05:00.150	40.20	26.00
30/10/2024  17:05:00.271	40.20	26.00
30/10/2024  17:05:00.393	40.20	26.00
30/10/2024  17:05:00.515	40.20	26.00
30/10/2024  17:05:00.635	40.20	26.00
30/10/2024  17:05:00.757	40.20	26.00
30/10/2024  17:05:00.878	40.20	26.00
30/10/2024  17:05:00.999	40.10	26.00
30/10/2024  17:05:01.121	40.10	26.00
30/10/2024  17:05:01.243	40.10	26.00
30/10/2024  17:05:01.364	40.10	26.00
30/10/2024  17:05:01.485	40.10	26.00
30/10/2024  17:05:01.606	40.10	26.00
30/10/2024  17:05:01.729	40.10	26.00
30/10/2024  17:05:01.849	40.10	26.00
30/10/2024  17:05:01.971	40.10	26.00
30/10/2024  17:05:02.093	40.10	26.00
30/10/2024  17:05:02.216	40.10	26.00
30/10/2024  17:05:02.338	40.10	26.00
30/10/2024  17:05:02.460	40.00	26.00
30/10/2024  17:05:02.581	40.00	26.00
30/10/2024  17:05:02.702	40.00	26.00
30/10/2024  17:05:02.824	40.00	26.00
30/10/2024  17:05:02.947	40.00	26.00
30/10/2024  17:05:03.070	40.00	26.00
30/10/2024  17:05:03.191	40.00	26.00
30/10/2024  17:05:03.313	40.00	26.00
30/10/2024  17:05:03.434	40.00	26.00
30/10/2024  17:05:03.555	40.00	26.00
30/10/2024  17:05:03.676	40.00	26.00
30/10/2024  17:05:03.799	40.00	26.00
30/10/2024  17:05:03.921	40.00	26.00
30/10/2024  17:05:04.043	40.00	26.00
30/10/2024  17:05:04.166	39.90	26.00
30/10/2024  17:05:04.287	39.90	26.00
30/10/2024  17:05:04.409	39.90	26.00
30/10/2024  17:05:04.531	39.90	26.00
30/10/2024  17:05:04.653	39.90	26.00
30/10/2024  17:05:04.774	39.90	26.00
30/10/2024  17:05:04.896	39.90	26.00
30/10/2024  17:05:05.017	39.90	26.00
30/10/2024  17:05:05.139	39.80	26.00
30/10/2024  17:05:05.261	39.80	26.00
30/10/2024  17:05:05.382	39.80	26.00
30/10/2024  17:05:05.503	39.80	26.00
30/10/2024  17:05:05.624	39.80	26.00
30/10/2024  17:05:05.746	39.80	26.00
30/10/2024  17:05:05.868	39.70	26.00
30/10/2024  17:05:05.990	39.70	26.00
30/10/2024  17:05:06.112	39.60	26.00
30/10/2024  17:05:06.235	39.60	26.00
30/10/2024  17:05:06.358	39.60	26.00
30/10/2024  17:05:06.479	39.60	26.00
30/10/2024  17:05:06.600	39.60	26.00
30/10/2024  17:05:06.723	39.60	26.00
30/10/2024  17:05:06.845	39.60	26.00
30/10/2024  17:05:06.968	39.60	26.00
30/10/2024  17:05:07.091	39.60	26.00
30/10/2024  17:05:07.212	39.60	26.00
30/10/2024  17:05:07.334	39.60	26.00
30/10/2024  17:05:07.456	39.60	26.00
30/10/2024  17:05:07.577	39.60	26.00
30/10/2024  17:05:07.699	39.60	26.00
30/10/2024  17:05:07.820	39.60	26.00
30/10/2024  17:05:07.941	39.60	26.00
30/10/2024  17:05:08.064	39.60	26.00
30/10/2024  17:05:08.185	39.60	26.00
30/10/2024  17:05:08.306	39.50	26.00
30/10/2024  17:05:08.427	39.50	26.00
30/10/2024  17:05:08.548	39.50	26.00
30/10/2024  17:05:08.669	39.50	26.00
30/10/2024  17:05:08.791	39.50	26.00
30/10/2024  17:05:08.913	39.50	26.00
30/10/2024  17:05:09.035	39.50	26.00
30/10/2024  17:05:09.156	39.50	26.00
30/10/2024  17:05:09.278	39.50	26.00
30/10/2024  17:05:09.399	39.50	26.00
30/10/2024  17:05:09.521	39.50	26.00
30/10/2024  17:05:09.642	39.50	26.00
30/10/2024  17:05:09.764	39.40	26.00
30/10/2024  17:05:09.885	39.40	26.00
30/10/2024  17:05:10.006	39.40	26.00
30/10/2024  17:05:10.129	39.40	26.00
30/10/2024  17:05:10.250	39.40	26.00
30/10/2024  17:05:10.372	39.40	26.00
30/10/2024  17:05:10.494	39.40	26.00
30/10/2024  17:05:10.616	39.40	26.00
30/10/2024  17:05:10.738	39.30	26.00
30/10/2024  17:05:10.860	39.30	26.00
30/10/2024  17:05:10.983	39.30	26.00
30/10/2024  17:05:11.103	39.30	26.00
30/10/2024  17:05:11.225	39.30	26.00
30/10/2024  17:05:11.347	39.30	26.00
30/10/2024  17:05:11.469	39.30	26.00
30/10/2024  17:05:11.591	39.30	26.00
30/10/2024  17:05:11.712	39.30	26.00
30/10/2024  17:05:11.834	39.30	26.00
30/10/2024  17:05:11.955	39.20	26.00
30/10/2024  17:05:12.076	39.20	26.00
30/10/2024  17:05:12.198	39.20	26.00
30/10/2024  17:05:12.319	39.20	26.00
30/10/2024  17:05:12.441	39.20	26.00
30/10/2024  17:05:12.563	39.20	26.00
30/10/2024  17:05:12.684	39.20	26.00
30/10/2024  17:05:12.806	39.20	26.00
30/10/2024  17:05:12.928	39.10	26.00
30/10/2024  17:05:13.050	39.10	26.00
30/10/2024  17:05:13.171	39.10	26.00
30/10/2024  17:05:13.293	39.10	26.00
30/10/2024  17:05:13.415	39.10	26.00
30/10/2024  17:05:13.537	39.10	26.00
30/10/2024  17:05:13.660	39.10	26.00
30/10/2024  17:05:13.781	39.10	26.00
30/10/2024  17:05:13.904	39.10	26.00
30/10/2024  17:05:14.024	39.10	26.00
30/10/2024  17:05:14.146	39.00	26.00
30/10/2024  17:05:14.267	39.00	26.00
30/10/2024  17:05:14.388	39.00	26.00
30/10/2024  17:05:14.510	39.00	26.00
30/10/2024  17:05:14.631	39.00	26.00
30/10/2024  17:05:14.754	39.00	26.00
30/10/2024  17:05:14.875	39.00	26.00
30/10/2024  17:05:14.996	39.00	26.00
30/10/2024  17:05:15.117	39.00	26.00
30/10/2024  17:05:15.239	39.00	26.00
30/10/2024  17:05:15.362	39.00	26.00
30/10/2024  17:05:15.482	39.00	26.00
30/10/2024  17:05:15.604	39.00	26.00
30/10/2024  17:05:15.728	39.00	26.00
30/10/2024  17:05:15.849	39.00	26.00
30/10/2024  17:05:15.970	39.00	26.00
30/10/2024  17:05:16.093	39.00	26.00
30/10/2024  17:05:16.215	39.00	26.00
30/10/2024  17:05:16.336	38.90	26.00
30/10/2024  17:05:16.458	38.90	26.00
30/10/2024  17:05:16.580	38.90	26.00
30/10/2024  17:05:16.701	38.90	26.00
30/10/2024  17:05:16.822	38.90	26.00
30/10/2024  17:05:16.943	38.90	26.00
30/10/2024  17:05:17.066	38.90	26.00
30/10/2024  17:05:17.188	38.90	26.00
30/10/2024  17:05:17.309	38.90	26.00
30/10/2024  17:05:17.432	38.90	26.00
30/10/2024  17:05:17.554	38.90	26.00
30/10/2024  17:05:17.675	38.90	26.00
30/10/2024  17:05:17.797	38.90	26.00
30/10/2024  17:05:17.920	38.90	26.00
30/10/2024  17:05:18.041	38.80	26.00
30/10/2024  17:05:18.163	38.80	26.00
30/10/2024  17:05:18.284	38.80	26.00
30/10/2024  17:05:18.405	38.80	26.00
30/10/2024  17:05:18.527	38.80	26.00
30/10/2024  17:05:18.648	38.80	26.00
30/10/2024  17:05:18.770	38.80	26.00
30/10/2024  17:05:18.890	38.80	26.00
30/10/2024  17:05:19.012	38.80	26.00
30/10/2024  17:05:19.134	38.80	26.00
30/10/2024  17:05:19.256	38.80	26.00
30/10/2024  17:05:19.377	38.80	26.00
30/10/2024  17:05:19.499	38.80	26.00
30/10/2024  17:05:19.621	38.80	26.00
30/10/2024  17:05:19.744	38.80	26.00
30/10/2024  17:05:19.865	38.80	26.00
30/10/2024  17:05:19.986	38.70	26.00
30/10/2024  17:05:20.107	38.70	26.00
30/10/2024  17:05:20.231	38.70	26.00
30/10/2024  17:05:20.352	38.70	26.00
30/10/2024  17:05:20.475	38.70	26.00
30/10/2024  17:05:20.596	38.70	26.00
30/10/2024  17:05:20.718	38.70	26.00
30/10/2024  17:05:20.838	38.70	26.00
30/10/2024  17:05:20.959	38.60	26.00
30/10/2024  17:05:21.080	38.60	26.00
30/10/2024  17:05:21.203	38.60	26.00
30/10/2024  17:05:21.323	38.60	26.00
30/10/2024  17:05:21.445	38.60	26.00
30/10/2024  17:05:21.566	38.60	26.00
30/10/2024  17:05:21.688	38.60	26.00
30/10/2024  17:05:21.808	38.60	26.00
30/10/2024  17:05:21.929	38.60	26.00
30/10/2024  17:05:22.051	38.60	26.00
30/10/2024  17:05:22.172	38.60	26.00
30/10/2024  17:05:22.294	38.60	26.00
30/10/2024  17:05:22.416	38.60	26.00
30/10/2024  17:05:22.537	38.60	26.00
30/10/2024  17:05:22.658	38.60	26.00
30/10/2024  17:05:22.779	38.60	26.00
30/10/2024  17:05:22.900	38.50	26.00
30/10/2024  17:05:23.022	38.50	26.00
30/10/2024  17:05:23.143	38.40	26.00
30/10/2024  17:05:23.265	38.40	26.00
30/10/2024  17:05:23.386	38.40	26.00
30/10/2024  17:05:23.507	38.40	26.00
30/10/2024  17:05:23.629	38.40	26.00
30/10/2024  17:05:23.750	38.40	26.00
30/10/2024  17:05:23.872	38.40	26.00
30/10/2024  17:05:23.994	38.40	26.00
30/10/2024  17:05:24.115	38.40	26.00
30/10/2024  17:05:24.237	38.40	26.00
30/10/2024  17:05:24.358	38.40	26.00
30/10/2024  17:05:24.480	38.40	26.00
30/10/2024  17:05:24.601	38.40	26.00
30/10/2024  17:05:24.723	38.40	26.00
30/10/2024  17:05:24.843	38.40	26.00
30/10/2024  17:05:24.964	38.40	26.00
30/10/2024  17:05:25.086	38.40	26.00
30/10/2024  17:05:25.207	38.40	26.00
30/10/2024  17:05:25.330	38.40	26.00
30/10/2024  17:05:25.451	38.40	26.00
30/10/2024  17:05:25.573	38.30	26.00
30/10/2024  17:05:25.695	38.30	26.00
30/10/2024  17:05:25.816	38.30	26.00
30/10/2024  17:05:25.939	38.30	26.00
30/10/2024  17:05:26.062	38.30	26.00
30/10/2024  17:05:26.184	38.30	26.00
30/10/2024  17:05:26.305	38.30	26.00
30/10/2024  17:05:26.427	38.30	26.00
30/10/2024  17:05:26.549	38.30	26.00
30/10/2024  17:05:26.671	38.30	26.00
30/10/2024  17:05:26.793	38.30	26.00
30/10/2024  17:05:26.915	38.30	26.00
30/10/2024  17:05:27.038	38.30	26.00
30/10/2024  17:05:27.159	38.30	26.00
30/10/2024  17:05:27.280	38.30	26.00
30/10/2024  17:05:27.403	38.30	26.00
30/10/2024  17:05:27.524	38.20	26.00
30/10/2024  17:05:27.645	38.20	26.00
30/10/2024  17:05:27.766	38.20	26.00
30/10/2024  17:05:27.888	38.20	26.00
30/10/2024  17:05:28.009	38.10	26.00
30/10/2024  17:05:28.130	38.10	26.00
30/10/2024  17:05:28.252	38.10	26.00
30/10/2024  17:05:28.373	38.10	26.00
30/10/2024  17:05:28.495	38.10	26.00
30/10/2024  17:05:28.616	38.10	26.00
30/10/2024  17:05:28.738	38.10	26.00
30/10/2024  17:05:28.860	38.10	26.00
30/10/2024  17:05:28.982	38.10	26.00
30/10/2024  17:05:29.105	38.10	26.00
30/10/2024  17:05:29.226	38.10	26.00
30/10/2024  17:05:29.348	38.10	26.00
30/10/2024  17:05:29.470	38.10	26.00
30/10/2024  17:05:29.591	38.10	26.00
30/10/2024  17:05:29.713	38.10	26.00
30/10/2024  17:05:29.833	38.10	26.00
30/10/2024  17:05:29.954	38.10	26.00
30/10/2024  17:05:30.076	38.10	26.00
30/10/2024  17:05:30.198	38.00	26.00
30/10/2024  17:05:30.320	38.00	26.00
30/10/2024  17:05:30.442	38.00	26.00
30/10/2024  17:05:30.564	38.00	26.00
30/10/2024  17:05:30.687	38.00	26.00
30/10/2024  17:05:30.808	38.00	26.00
30/10/2024  17:05:30.930	37.90	26.00
30/10/2024  17:05:31.052	37.90	26.00
30/10/2024  17:05:31.173	37.90	26.00
30/10/2024  17:05:31.294	37.90	26.00
30/10/2024  17:05:31.415	37.90	26.00
30/10/2024  17:05:31.538	37.90	26.00
30/10/2024  17:05:31.660	37.90	26.00
30/10/2024  17:05:31.782	37.90	26.00
30/10/2024  17:05:31.904	37.90	26.00
30/10/2024  17:05:32.025	37.90	26.00
30/10/2024  17:05:32.147	37.90	26.00
30/10/2024  17:05:32.269	37.90	26.00
30/10/2024  17:05:32.389	37.90	26.00
30/10/2024  17:05:32.511	37.90	26.00
30/10/2024  17:05:32.632	37.90	26.00
30/10/2024  17:05:32.753	37.90	26.00
30/10/2024  17:05:32.874	37.90	26.00
30/10/2024  17:05:32.995	37.90	26.00
30/10/2024  17:05:33.117	37.90	26.00
30/10/2024  17:05:33.239	37.90	26.00
30/10/2024  17:05:33.360	37.80	26.00
30/10/2024  17:05:33.482	37.80	26.00
30/10/2024  17:05:33.603	37.80	26.00
30/10/2024  17:05:33.725	37.80	26.00
30/10/2024  17:05:33.846	37.80	26.00
30/10/2024  17:05:33.968	37.80	26.00
30/10/2024  17:05:34.089	37.80	26.00
30/10/2024  17:05:34.211	37.80	26.00
30/10/2024  17:05:34.332	37.80	26.00
30/10/2024  17:05:34.453	37.80	26.00
30/10/2024  17:05:34.575	37.80	26.00
30/10/2024  17:05:34.696	37.80	26.00
30/10/2024  17:05:34.818	37.70	26.00
30/10/2024  17:05:34.940	37.70	26.00
30/10/2024  17:05:35.062	37.70	26.00
30/10/2024  17:05:35.184	37.70	26.00
30/10/2024  17:05:35.305	37.70	26.00
30/10/2024  17:05:35.427	37.70	26.00
30/10/2024  17:05:35.549	37.70	26.00
30/10/2024  17:05:35.671	37.70	26.00
30/10/2024  17:05:35.793	37.60	26.00
30/10/2024  17:05:35.915	37.60	26.00
30/10/2024  17:05:36.038	37.60	26.00
30/10/2024  17:05:36.159	37.60	26.00
30/10/2024  17:05:36.280	37.60	26.00
30/10/2024  17:05:36.401	37.60	26.00
30/10/2024  17:05:36.523	37.60	26.00
30/10/2024  17:05:36.644	37.60	26.00
30/10/2024  17:05:36.767	37.60	26.00
30/10/2024  17:05:36.888	37.60	26.00
30/10/2024  17:05:37.010	37.60	26.00
30/10/2024  17:05:37.132	37.60	26.00
30/10/2024  17:05:37.253	37.60	26.00
30/10/2024  17:05:37.375	37.60	26.00
30/10/2024  17:05:37.496	37.60	26.00
30/10/2024  17:05:37.617	37.60	26.00
30/10/2024  17:05:37.739	37.50	26.00
30/10/2024  17:05:37.861	37.50	26.00
30/10/2024  17:05:37.983	37.50	26.00
30/10/2024  17:05:38.104	37.50	26.00
30/10/2024  17:05:38.226	37.50	26.00
30/10/2024  17:05:38.347	37.50	26.00
30/10/2024  17:05:38.470	37.50	26.00
30/10/2024  17:05:38.591	37.50	26.00
30/10/2024  17:05:38.714	37.50	26.00
30/10/2024  17:05:38.835	37.50	26.00
30/10/2024  17:05:38.957	37.40	26.00
30/10/2024  17:05:39.079	37.40	26.00
30/10/2024  17:05:39.200	37.40	26.00
30/10/2024  17:05:39.321	37.40	26.00
30/10/2024  17:05:39.443	37.40	26.00
30/10/2024  17:05:39.564	37.40	26.00
30/10/2024  17:05:39.686	37.40	26.00
30/10/2024  17:05:39.806	37.40	26.00
30/10/2024  17:05:39.927	37.40	26.00
30/10/2024  17:05:40.049	37.40	26.00
30/10/2024  17:05:40.171	37.40	26.00
30/10/2024  17:05:40.292	37.40	26.00
30/10/2024  17:05:40.413	37.40	26.00
30/10/2024  17:05:40.535	37.40	26.00
30/10/2024  17:05:40.657	37.30	26.00
30/10/2024  17:05:40.779	37.30	26.00
30/10/2024  17:05:40.901	37.30	26.00
30/10/2024  17:05:41.021	37.30	26.00
30/10/2024  17:05:41.142	37.30	26.00
30/10/2024  17:05:41.265	37.30	26.00
30/10/2024  17:05:41.386	37.30	26.00
30/10/2024  17:05:41.509	37.30	26.00
30/10/2024  17:05:41.631	37.30	26.00
30/10/2024  17:05:41.753	37.30	26.00
30/10/2024  17:05:41.875	37.30	26.00
30/10/2024  17:05:41.998	37.30	26.00
30/10/2024  17:05:42.119	37.30	26.00
30/10/2024  17:05:42.241	37.30	26.00
30/10/2024  17:05:42.363	37.30	26.00
30/10/2024  17:05:42.484	37.30	26.00
30/10/2024  17:05:42.606	37.20	26.00
30/10/2024  17:05:42.728	37.20	26.00
30/10/2024  17:05:42.850	37.20	26.00
30/10/2024  17:05:42.972	37.20	26.00
30/10/2024  17:05:43.094	37.20	26.00
30/10/2024  17:05:43.216	37.20	26.00
30/10/2024  17:05:43.338	37.20	26.00
30/10/2024  17:05:43.459	37.20	26.00
30/10/2024  17:05:43.582	37.20	26.00
30/10/2024  17:05:43.703	37.20	26.00
30/10/2024  17:05:43.824	37.10	26.00
30/10/2024  17:05:43.947	37.10	26.00
30/10/2024  17:05:44.068	37.10	26.00
30/10/2024  17:05:44.190	37.10	26.00
30/10/2024  17:05:44.312	37.10	26.00
30/10/2024  17:05:44.434	37.10	26.00
30/10/2024  17:05:44.555	37.10	26.00
30/10/2024  17:05:44.677	37.10	26.00
30/10/2024  17:05:44.798	37.10	26.00
30/10/2024  17:05:44.920	37.10	26.00
30/10/2024  17:05:45.042	37.10	26.00
30/10/2024  17:05:45.164	37.10	26.00
30/10/2024  17:05:45.285	37.00	26.00
30/10/2024  17:05:45.407	37.00	26.00
30/10/2024  17:05:45.529	37.00	26.00
30/10/2024  17:05:45.650	37.00	26.00
30/10/2024  17:05:45.771	37.00	26.00
30/10/2024  17:05:45.892	37.00	26.00
30/10/2024  17:05:46.013	36.90	26.00
30/10/2024  17:05:46.136	36.90	26.00
30/10/2024  17:05:46.257	36.90	26.00
30/10/2024  17:05:46.379	36.90	26.00
30/10/2024  17:05:46.502	36.90	26.00
30/10/2024  17:05:46.623	36.90	26.00
30/10/2024  17:05:46.746	36.90	26.00
30/10/2024  17:05:46.867	36.90	26.00
30/10/2024  17:05:46.989	36.90	26.00
30/10/2024  17:05:47.110	36.90	26.00
30/10/2024  17:05:47.232	36.90	26.00
