	MMLTSSF1L	MMLTSSF1L
30/10/2024 04:47:00 p. m.	?T	?I
Time	°C	°C
30/10/2024  16:50:33.255	37.70	26.30
30/10/2024  16:50:33.376	37.60	26.30
30/10/2024  16:50:33.497	37.60	26.30
30/10/2024  16:50:33.619	37.60	26.30
30/10/2024  16:50:33.741	37.60	26.30
30/10/2024  16:50:33.862	37.60	26.30
30/10/2024  16:50:33.985	37.60	26.30
30/10/2024  16:50:34.107	37.60	26.30
30/10/2024  16:50:34.228	37.60	26.30
30/10/2024  16:50:34.349	37.60	26.30
30/10/2024  16:50:34.471	37.60	26.30
30/10/2024  16:50:34.592	37.60	26.30
30/10/2024  16:50:34.714	37.60	26.30
30/10/2024  16:50:34.836	37.50	26.30
30/10/2024  16:50:34.957	37.50	26.30
30/10/2024  16:50:35.078	37.50	26.30
30/10/2024  16:50:35.201	37.50	26.30
30/10/2024  16:50:35.321	37.50	26.30
30/10/2024  16:50:35.443	37.50	26.30
30/10/2024  16:50:35.566	37.40	26.30
30/10/2024  16:50:35.688	37.40	26.30
30/10/2024  16:50:35.809	37.40	26.30
30/10/2024  16:50:35.930	37.40	26.30
30/10/2024  16:50:36.052	37.40	26.30
30/10/2024  16:50:36.173	37.40	26.30
30/10/2024  16:50:36.295	37.40	26.30
30/10/2024  16:50:36.416	37.40	26.30
30/10/2024  16:50:36.538	37.40	26.30
30/10/2024  16:50:36.659	37.40	26.30
30/10/2024  16:50:36.781	37.40	26.30
30/10/2024  16:50:36.903	37.40	26.30
30/10/2024  16:50:37.025	37.40	26.30
30/10/2024  16:50:37.147	37.40	26.30
30/10/2024  16:50:37.269	37.40	26.30
30/10/2024  16:50:37.390	37.40	26.30
30/10/2024  16:50:37.511	37.30	26.30
30/10/2024  16:50:37.633	37.30	26.30
30/10/2024  16:50:37.754	37.30	26.30
30/10/2024  16:50:37.875	37.30	26.30
30/10/2024  16:50:37.997	37.30	26.30
30/10/2024  16:50:38.119	37.30	26.30
30/10/2024  16:50:38.241	37.30	26.30
30/10/2024  16:50:38.362	37.30	26.30
30/10/2024  16:50:38.483	37.30	26.30
30/10/2024  16:50:38.605	37.30	26.30
30/10/2024  16:50:38.726	37.30	26.30
30/10/2024  16:50:38.847	37.30	26.30
30/10/2024  16:50:38.970	37.20	26.30
30/10/2024  16:50:39.091	37.20	26.30
30/10/2024  16:50:39.213	37.20	26.30
30/10/2024  16:50:39.335	37.20	26.30
30/10/2024  16:50:39.456	37.20	26.30
30/10/2024  16:50:39.577	37.20	26.30
30/10/2024  16:50:39.698	37.20	26.30
30/10/2024  16:50:39.820	37.20	26.30
30/10/2024  16:50:39.941	37.20	26.30
30/10/2024  16:50:40.062	37.20	26.30
30/10/2024  16:50:40.184	37.10	26.30
30/10/2024  16:50:40.306	37.10	26.30
30/10/2024  16:50:40.428	37.10	26.30
30/10/2024  16:50:40.550	37.10	26.30
30/10/2024  16:50:40.671	37.10	26.30
30/10/2024  16:50:40.792	37.10	26.30
30/10/2024  16:50:40.913	37.10	26.30
30/10/2024  16:50:41.035	37.10	26.30
30/10/2024  16:50:41.156	37.00	26.30
30/10/2024  16:50:41.277	37.00	26.30
30/10/2024  16:50:41.399	37.00	26.30
30/10/2024  16:50:41.520	37.00	26.30
30/10/2024  16:50:41.642	37.00	26.30
30/10/2024  16:50:41.765	37.00	26.30
30/10/2024  16:50:41.887	37.00	26.30
30/10/2024  16:50:42.008	37.00	26.30
30/10/2024  16:50:42.130	37.00	26.30
30/10/2024  16:50:42.253	37.00	26.30
30/10/2024  16:50:42.375	37.00	26.30
30/10/2024  16:50:42.496	37.00	26.30
30/10/2024  16:50:42.618	36.90	26.30
30/10/2024  16:50:42.740	36.90	26.30
30/10/2024  16:50:42.861	36.90	26.30
30/10/2024  16:50:42.982	36.90	26.30
30/10/2024  16:50:43.104	36.90	26.30
30/10/2024  16:50:43.225	36.90	26.30
30/10/2024  16:50:43.346	36.90	26.30
30/10/2024  16:50:43.467	36.90	26.30
30/10/2024  16:50:43.589	36.90	26.30
30/10/2024  16:50:43.710	36.90	26.30
30/10/2024  16:50:43.832	36.90	26.30
30/10/2024  16:50:43.953	36.90	26.30
30/10/2024  16:50:44.075	36.90	26.30
30/10/2024  16:50:44.197	36.90	26.30
30/10/2024  16:50:44.319	36.90	26.30
30/10/2024  16:50:44.441	36.90	26.30
30/10/2024  16:50:44.562	36.90	26.30
30/10/2024  16:50:44.683	36.90	26.30
30/10/2024  16:50:44.804	36.80	26.30
30/10/2024  16:50:44.926	36.80	26.30
30/10/2024  16:50:45.047	36.80	26.30
30/10/2024  16:50:45.169	36.80	26.30
30/10/2024  16:50:45.290	36.80	26.30
30/10/2024  16:50:45.411	36.80	26.30
30/10/2024  16:50:45.534	36.80	26.30
30/10/2024  16:50:45.655	36.80	26.30
30/10/2024  16:50:45.777	36.80	26.30
30/10/2024  16:50:45.899	36.80	26.30
30/10/2024  16:50:46.020	36.70	26.30
30/10/2024  16:50:46.141	36.70	26.30
30/10/2024  16:50:46.262	36.70	26.30
30/10/2024  16:50:46.384	36.70	26.30
30/10/2024  16:50:46.505	36.60	26.30
30/10/2024  16:50:46.627	36.60	26.30
30/10/2024  16:50:46.748	36.60	26.30
30/10/2024  16:50:46.869	36.60	26.30
30/10/2024  16:50:46.991	36.60	26.30
30/10/2024  16:50:47.113	36.60	26.30
30/10/2024  16:50:47.235	36.60	26.30
30/10/2024  16:50:47.358	36.60	26.30
30/10/2024  16:50:47.479	36.60	26.30
30/10/2024  16:50:47.601	36.60	26.30
30/10/2024  16:50:47.723	36.60	26.30
30/10/2024  16:50:47.845	36.60	26.30
30/10/2024  16:50:47.966	36.60	26.30
30/10/2024  16:50:48.088	36.60	26.30
30/10/2024  16:50:48.210	36.60	26.30
30/10/2024  16:50:48.331	36.60	26.30
30/10/2024  16:50:48.454	36.60	26.30
30/10/2024  16:50:48.575	36.60	26.30
30/10/2024  16:50:48.696	36.50	26.30
30/10/2024  16:50:48.817	36.50	26.30
30/10/2024  16:50:48.940	36.50	26.30
30/10/2024  16:50:49.060	36.50	26.30
30/10/2024  16:50:49.182	36.50	26.30
30/10/2024  16:50:49.303	36.50	26.30
30/10/2024  16:50:49.425	36.50	26.30
30/10/2024  16:50:49.547	36.50	26.30
30/10/2024  16:50:49.669	36.50	26.30
30/10/2024  16:50:49.791	36.50	26.30
30/10/2024  16:50:49.913	36.40	26.30
30/10/2024  16:50:50.034	36.40	26.30
30/10/2024  16:50:50.155	36.40	26.30
30/10/2024  16:50:50.276	36.40	26.30
30/10/2024  16:50:50.398	36.40	26.30
30/10/2024  16:50:50.520	36.40	26.30
30/10/2024  16:50:50.642	36.40	26.30
30/10/2024  16:50:50.763	36.40	26.30
30/10/2024  16:50:50.884	36.40	26.30
30/10/2024  16:50:51.006	36.40	26.30
30/10/2024  16:50:51.127	36.40	26.30
30/10/2024  16:50:51.251	36.40	26.30
30/10/2024  16:50:51.372	36.30	26.30
30/10/2024  16:50:51.494	36.30	26.30
30/10/2024  16:50:51.615	36.30	26.30
30/10/2024  16:50:51.736	36.30	26.30
30/10/2024  16:50:51.859	36.30	26.30
30/10/2024  16:50:51.980	36.30	26.30
30/10/2024  16:50:52.101	36.30	26.30
30/10/2024  16:50:52.223	36.30	26.30
30/10/2024  16:50:52.345	36.30	26.30
30/10/2024  16:50:52.466	36.30	26.30
30/10/2024  16:50:52.587	36.30	26.30
30/10/2024  16:50:52.709	36.30	26.30
30/10/2024  16:50:52.830	36.30	26.30
30/10/2024  16:50:52.952	36.30	26.30
30/10/2024  16:50:53.074	36.30	26.30
30/10/2024  16:50:53.195	36.30	26.30
30/10/2024  16:50:53.317	36.30	26.30
30/10/2024  16:50:53.439	36.30	26.30
30/10/2024  16:50:53.562	36.20	26.30
30/10/2024  16:50:53.684	36.20	26.30
30/10/2024  16:50:53.805	36.20	26.30
30/10/2024  16:50:53.927	36.20	26.30
30/10/2024  16:50:54.050	36.20	26.30
30/10/2024  16:50:54.171	36.20	26.30
30/10/2024  16:50:54.293	36.20	26.30
30/10/2024  16:50:54.415	36.20	26.30
30/10/2024  16:50:54.537	36.10	26.30
30/10/2024  16:50:54.658	36.10	26.30
30/10/2024  16:50:54.779	36.10	26.30
30/10/2024  16:50:54.901	36.10	26.30
30/10/2024  16:50:55.022	36.10	26.30
30/10/2024  16:50:55.143	36.10	26.30
30/10/2024  16:50:55.264	36.10	26.30
30/10/2024  16:50:55.386	36.10	26.30
30/10/2024  16:50:55.507	36.10	26.30
30/10/2024  16:50:55.629	36.10	26.30
30/10/2024  16:50:55.750	36.10	26.30
30/10/2024  16:50:55.871	36.10	26.30
30/10/2024  16:50:55.993	36.10	26.30
30/10/2024  16:50:56.114	36.10	26.30
30/10/2024  16:50:56.235	36.10	26.30
30/10/2024  16:50:56.357	36.10	26.30
30/10/2024  16:50:56.477	36.10	26.30
30/10/2024  16:50:56.600	36.10	26.30
30/10/2024  16:50:56.721	36.10	26.30
30/10/2024  16:50:56.841	36.10	26.30
30/10/2024  16:50:56.963	36.10	26.30
30/10/2024  16:50:57.084	36.10	26.30
30/10/2024  16:50:57.206	36.00	26.30
30/10/2024  16:50:57.327	36.00	26.30
30/10/2024  16:50:57.448	36.00	26.30
30/10/2024  16:50:57.569	36.00	26.30
30/10/2024  16:50:57.691	35.90	26.30
30/10/2024  16:50:57.813	35.90	26.30
30/10/2024  16:50:57.935	35.90	26.30
30/10/2024  16:50:58.056	35.90	26.30
30/10/2024  16:50:58.177	35.90	26.30
30/10/2024  16:50:58.298	35.90	26.30
30/10/2024  16:50:58.419	35.90	26.30
30/10/2024  16:50:58.541	35.90	26.30
30/10/2024  16:50:58.662	35.90	26.30
30/10/2024  16:50:58.783	35.90	26.30
30/10/2024  16:50:58.905	35.90	26.30
30/10/2024  16:50:59.026	35.90	26.30
30/10/2024  16:50:59.147	35.90	26.30
30/10/2024  16:50:59.269	35.90	26.30
30/10/2024  16:50:59.391	35.90	26.30
30/10/2024  16:50:59.512	35.90	26.30
30/10/2024  16:50:59.634	35.90	26.30
30/10/2024  16:50:59.755	35.90	26.30
30/10/2024  16:50:59.876	35.90	26.30
30/10/2024  16:50:59.998	35.90	26.30
30/10/2024  16:51:00.119	35.80	26.30
30/10/2024  16:51:00.241	35.80	26.30
30/10/2024  16:51:00.362	35.80	26.30
30/10/2024  16:51:00.484	35.80	26.30
30/10/2024  16:51:00.605	35.80	26.30
30/10/2024  16:51:00.726	35.80	26.30
30/10/2024  16:51:00.848	35.80	26.30
30/10/2024  16:51:00.969	35.80	26.30
30/10/2024  16:51:01.091	35.80	26.30
30/10/2024  16:51:01.212	35.80	26.30
30/10/2024  16:51:01.334	35.80	26.30
30/10/2024  16:51:01.455	35.80	26.30
30/10/2024  16:51:01.576	35.80	26.30
30/10/2024  16:51:01.698	35.80	26.30
30/10/2024  16:51:01.819	35.70	26.30
30/10/2024  16:51:01.941	35.70	26.30
30/10/2024  16:51:02.062	35.70	26.30
30/10/2024  16:51:02.184	35.70	26.30
30/10/2024  16:51:02.305	35.70	26.30
30/10/2024  16:51:02.426	35.70	26.30
30/10/2024  16:51:02.548	35.70	26.30
30/10/2024  16:51:02.669	35.70	26.30
30/10/2024  16:51:02.790	35.60	26.30
30/10/2024  16:51:02.911	35.60	26.30
30/10/2024  16:51:03.033	35.60	26.30
30/10/2024  16:51:03.156	35.60	26.30
30/10/2024  16:51:03.276	35.60	26.30
30/10/2024  16:51:03.398	35.60	26.30
30/10/2024  16:51:03.519	35.60	26.30
30/10/2024  16:51:03.641	35.60	26.30
30/10/2024  16:51:03.762	35.60	26.30
30/10/2024  16:51:03.883	35.60	26.30
30/10/2024  16:51:04.005	35.60	26.30
30/10/2024  16:51:04.125	35.60	26.30
30/10/2024  16:51:04.248	35.60	26.30
30/10/2024  16:51:04.369	35.60	26.30
30/10/2024  16:51:04.490	35.60	26.30
30/10/2024  16:51:04.613	35.60	26.30
30/10/2024  16:51:04.735	35.50	26.30
30/10/2024  16:51:04.856	35.50	26.30
30/10/2024  16:51:04.978	35.50	26.30
30/10/2024  16:51:05.100	35.50	26.30
30/10/2024  16:51:05.222	35.50	26.30
30/10/2024  16:51:05.343	35.50	26.30
30/10/2024  16:51:05.465	35.40	26.30
30/10/2024  16:51:05.588	35.40	26.30
30/10/2024  16:51:05.710	35.40	26.30
30/10/2024  16:51:05.832	35.40	26.30
30/10/2024  16:51:05.954	35.40	26.30
30/10/2024  16:51:06.075	35.40	26.30
30/10/2024  16:51:06.197	35.40	26.30
30/10/2024  16:51:06.319	35.40	26.30
30/10/2024  16:51:06.440	35.40	26.30
30/10/2024  16:51:06.561	35.40	26.30
30/10/2024  16:51:06.683	35.40	26.30
30/10/2024  16:51:06.804	35.40	26.30
30/10/2024  16:51:06.926	35.40	26.30
30/10/2024  16:51:07.048	35.40	26.30
30/10/2024  16:51:07.200	35.40	26.30
30/10/2024  16:51:07.322	35.40	26.30
30/10/2024  16:51:07.443	35.40	26.30
30/10/2024  16:51:07.565	35.40	26.30
30/10/2024  16:51:07.687	35.40	26.30
30/10/2024  16:51:07.808	35.40	26.30
30/10/2024  16:51:07.930	35.40	26.30
30/10/2024  16:51:08.051	35.40	26.30
30/10/2024  16:51:08.172	35.40	26.30
30/10/2024  16:51:08.293	35.40	26.30
30/10/2024  16:51:08.416	35.30	26.30
30/10/2024  16:51:08.537	35.30	26.30
30/10/2024  16:51:08.659	35.30	26.30
30/10/2024  16:51:08.781	35.30	26.30
30/10/2024  16:51:08.903	35.30	26.30
30/10/2024  16:51:09.025	35.30	26.30
30/10/2024  16:51:09.147	35.30	26.30
30/10/2024  16:51:09.269	35.30	26.30
30/10/2024  16:51:09.391	35.30	26.30
30/10/2024  16:51:09.513	35.30	26.30
30/10/2024  16:51:09.634	35.30	26.30
30/10/2024  16:51:09.756	35.30	26.30
30/10/2024  16:51:09.876	35.30	26.30
30/10/2024  16:51:09.997	35.30	26.30
30/10/2024  16:51:10.120	35.30	26.30
30/10/2024  16:51:10.241	35.30	26.30
30/10/2024  16:51:10.363	35.30	26.30
30/10/2024  16:51:10.485	35.30	26.30
30/10/2024  16:51:10.606	35.20	26.30
30/10/2024  16:51:10.727	35.20	26.30
30/10/2024  16:51:10.848	35.20	26.30
30/10/2024  16:51:10.970	35.20	26.30
30/10/2024  16:51:11.092	35.20	26.30
30/10/2024  16:51:11.213	35.20	26.30
30/10/2024  16:51:11.335	35.20	26.30
30/10/2024  16:51:11.458	35.20	26.30
30/10/2024  16:51:11.580	35.20	26.30
30/10/2024  16:51:11.701	35.20	26.30
30/10/2024  16:51:11.822	35.20	26.30
30/10/2024  16:51:11.944	35.20	26.30
30/10/2024  16:51:12.065	35.10	26.30
30/10/2024  16:51:12.186	35.10	26.30
30/10/2024  16:51:12.309	35.10	26.30
30/10/2024  16:51:12.431	35.10	26.30
30/10/2024  16:51:12.552	35.10	26.30
30/10/2024  16:51:12.673	35.10	26.30
30/10/2024  16:51:12.794	35.00	26.30
30/10/2024  16:51:12.915	35.00	26.30
30/10/2024  16:51:13.036	35.00	26.30
30/10/2024  16:51:13.159	35.00	26.30
30/10/2024  16:51:13.281	35.00	26.30
30/10/2024  16:51:13.402	35.00	26.30
30/10/2024  16:51:13.523	35.00	26.30
30/10/2024  16:51:13.645	35.00	26.30
30/10/2024  16:51:13.767	35.00	26.30
30/10/2024  16:51:13.888	35.00	26.30
30/10/2024  16:51:14.011	35.00	26.30
30/10/2024  16:51:14.132	35.00	26.30
30/10/2024  16:51:14.255	35.00	26.30
30/10/2024  16:51:14.376	35.00	26.30
30/10/2024  16:51:14.496	35.00	26.30
30/10/2024  16:51:14.618	35.00	26.30
30/10/2024  16:51:14.739	35.00	26.30
30/10/2024  16:51:14.860	35.00	26.30
30/10/2024  16:51:14.981	34.90	26.30
30/10/2024  16:51:15.103	34.90	26.30
30/10/2024  16:51:15.226	34.90	26.30
30/10/2024  16:51:15.348	34.90	26.30
30/10/2024  16:51:15.470	34.90	26.30
30/10/2024  16:51:15.592	34.90	26.30
30/10/2024  16:51:15.713	34.90	26.30
30/10/2024  16:51:15.835	34.90	26.30
30/10/2024  16:51:15.956	34.90	26.30
30/10/2024  16:51:16.078	34.90	26.30
30/10/2024  16:51:16.200	34.90	26.30
30/10/2024  16:51:16.323	34.90	26.30
30/10/2024  16:51:16.444	34.90	26.30
30/10/2024  16:51:16.565	34.90	26.30
30/10/2024  16:51:16.687	34.90	26.30
30/10/2024  16:51:16.809	34.90	26.30
30/10/2024  16:51:16.930	34.90	26.30
30/10/2024  16:51:17.051	34.90	26.30
30/10/2024  16:51:17.173	34.80	26.30
30/10/2024  16:51:17.295	34.80	26.30
30/10/2024  16:51:17.417	34.80	26.30
30/10/2024  16:51:17.538	34.80	26.30
30/10/2024  16:51:17.659	34.80	26.30
30/10/2024  16:51:17.781	34.80	26.30
30/10/2024  16:51:17.902	34.80	26.30
30/10/2024  16:51:18.025	34.80	26.30
30/10/2024  16:51:18.147	34.80	26.30
30/10/2024  16:51:18.268	34.80	26.30
30/10/2024  16:51:18.390	34.80	26.30
30/10/2024  16:51:18.511	34.80	26.30
30/10/2024  16:51:18.632	34.80	26.30
30/10/2024  16:51:18.754	34.80	26.30
30/10/2024  16:51:18.876	34.80	26.30
30/10/2024  16:51:18.998	34.80	26.30
30/10/2024  16:51:19.119	34.80	26.30
30/10/2024  16:51:19.240	34.80	26.30
30/10/2024  16:51:19.362	34.70	26.30
30/10/2024  16:51:19.484	34.70	26.30
30/10/2024  16:51:19.606	34.70	26.30
30/10/2024  16:51:19.727	34.70	26.30
30/10/2024  16:51:19.848	34.70	26.30
30/10/2024  16:51:19.969	34.70	26.30
30/10/2024  16:51:20.092	34.70	26.30
30/10/2024  16:51:20.214	34.70	26.30
30/10/2024  16:51:20.335	34.70	26.30
30/10/2024  16:51:20.457	34.70	26.30
30/10/2024  16:51:20.579	34.60	26.30
30/10/2024  16:51:20.701	34.60	26.30
30/10/2024  16:51:20.823	34.60	26.30
30/10/2024  16:51:20.945	34.60	26.30
30/10/2024  16:51:21.067	34.60	26.30
30/10/2024  16:51:21.188	34.60	26.30
30/10/2024  16:51:21.310	34.60	26.30
30/10/2024  16:51:21.431	34.60	26.30
30/10/2024  16:51:21.553	34.60	26.30
30/10/2024  16:51:21.675	34.60	26.30
30/10/2024  16:51:21.797	34.60	26.30
30/10/2024  16:51:21.919	34.60	26.30
30/10/2024  16:51:22.040	34.60	26.30
30/10/2024  16:51:22.161	34.60	26.30
30/10/2024  16:51:22.284	34.50	26.30
30/10/2024  16:51:22.405	34.50	26.10
30/10/2024  16:51:22.526	34.40	26.10
30/10/2024  16:51:22.648	34.40	26.10
30/10/2024  16:51:22.770	34.40	26.10
30/10/2024  16:51:22.890	34.40	26.10
30/10/2024  16:51:23.013	34.40	26.10
30/10/2024  16:51:23.135	34.40	26.10
30/10/2024  16:51:23.256	34.40	26.10
30/10/2024  16:51:23.378	34.40	26.10
30/10/2024  16:51:23.500	34.30	26.10
30/10/2024  16:51:23.621	34.30	26.10
30/10/2024  16:51:23.742	34.30	26.10
30/10/2024  16:51:23.864	34.30	26.10
30/10/2024  16:51:23.985	34.30	26.10
30/10/2024  16:51:24.107	34.30	26.10
30/10/2024  16:51:24.229	34.30	26.10
30/10/2024  16:51:24.349	34.30	26.10
30/10/2024  16:51:24.471	34.30	26.10
30/10/2024  16:51:24.592	34.30	26.10
30/10/2024  16:51:24.714	34.30	26.10
30/10/2024  16:51:24.838	34.30	26.10
30/10/2024  16:51:24.959	34.30	26.10
30/10/2024  16:51:25.080	34.30	26.10
30/10/2024  16:51:25.202	34.30	26.10
30/10/2024  16:51:25.323	34.30	26.30
30/10/2024  16:51:25.445	34.30	26.30
30/10/2024  16:51:25.566	34.30	26.30
30/10/2024  16:51:25.688	34.30	26.30
30/10/2024  16:51:25.810	34.30	26.30
30/10/2024  16:51:25.930	34.30	26.30
30/10/2024  16:51:26.052	34.30	26.30
30/10/2024  16:51:26.173	34.30	26.30
30/10/2024  16:51:26.295	34.30	26.10
30/10/2024  16:51:26.416	34.30	26.10
30/10/2024  16:51:26.537	34.30	26.10
30/10/2024  16:51:26.659	34.30	26.10
30/10/2024  16:51:26.780	34.30	26.10
30/10/2024  16:51:26.902	34.20	26.10
30/10/2024  16:51:27.023	34.20	26.10
30/10/2024  16:51:27.144	34.20	26.10
30/10/2024  16:51:27.265	34.20	26.10
30/10/2024  16:51:27.387	34.10	26.10
30/10/2024  16:51:27.510	34.10	26.10
30/10/2024  16:51:27.630	34.10	26.10
30/10/2024  16:51:27.752	34.10	26.10
30/10/2024  16:51:27.873	34.10	26.10
30/10/2024  16:51:27.996	34.10	26.10
30/10/2024  16:51:28.118	34.10	26.10
30/10/2024  16:51:28.240	34.10	26.10
30/10/2024  16:51:28.361	34.10	26.10
30/10/2024  16:51:28.482	34.10	26.10
30/10/2024  16:51:28.604	34.10	26.10
30/10/2024  16:51:28.725	34.10	26.10
30/10/2024  16:51:28.845	34.10	26.10
30/10/2024  16:51:28.968	34.10	26.10
30/10/2024  16:51:29.090	34.10	26.10
30/10/2024  16:51:29.211	34.10	26.10
30/10/2024  16:51:29.332	34.00	26.10
30/10/2024  16:51:29.454	34.00	26.10
30/10/2024  16:51:29.576	34.00	26.10
30/10/2024  16:51:29.698	34.00	26.10
30/10/2024  16:51:29.819	34.00	26.10
30/10/2024  16:51:29.940	34.00	26.10
30/10/2024  16:51:30.061	34.00	26.10
30/10/2024  16:51:30.183	34.00	26.10
30/10/2024  16:51:30.304	34.00	26.10
30/10/2024  16:51:30.425	34.00	26.10
30/10/2024  16:51:30.546	34.00	26.10
30/10/2024  16:51:30.668	34.00	26.10
30/10/2024  16:51:30.789	33.90	26.10
30/10/2024  16:51:30.910	33.90	26.10
30/10/2024  16:51:31.033	33.90	26.10
30/10/2024  16:51:31.155	33.90	26.10
30/10/2024  16:51:31.276	33.90	26.10
30/10/2024  16:51:31.398	33.90	26.10
30/10/2024  16:51:31.521	33.90	26.10
30/10/2024  16:51:31.642	33.90	26.10
30/10/2024  16:51:31.763	33.90	26.10
30/10/2024  16:51:31.884	33.90	26.10
30/10/2024  16:51:32.007	33.90	26.10
30/10/2024  16:51:32.128	33.90	26.10
30/10/2024  16:51:32.250	33.90	26.10
30/10/2024  16:51:32.371	33.90	26.10
30/10/2024  16:51:32.493	33.90	26.10
30/10/2024  16:51:32.615	33.90	26.10
30/10/2024  16:51:32.736	33.80	26.10
30/10/2024  16:51:32.859	33.80	26.10
30/10/2024  16:51:32.980	33.80	26.10
30/10/2024  16:51:33.103	33.80	26.10
30/10/2024  16:51:33.224	33.80	26.10
30/10/2024  16:51:33.346	33.80	26.10
30/10/2024  16:51:33.469	33.80	26.10
30/10/2024  16:51:33.590	33.80	26.10
30/10/2024  16:51:33.711	33.80	26.10
30/10/2024  16:51:33.832	33.80	26.10
30/10/2024  16:51:33.955	33.70	26.10
30/10/2024  16:51:34.077	33.70	26.10
30/10/2024  16:51:34.199	33.70	26.10
30/10/2024  16:51:34.320	33.70	26.10
30/10/2024  16:51:34.442	33.70	26.10
30/10/2024  16:51:34.563	33.70	26.10
30/10/2024  16:51:34.685	33.70	26.10
30/10/2024  16:51:34.807	33.70	26.10
30/10/2024  16:51:34.928	33.60	26.10
30/10/2024  16:51:35.052	33.60	26.10
30/10/2024  16:51:35.173	33.60	26.10
30/10/2024  16:51:35.294	33.60	26.10
30/10/2024  16:51:35.415	33.60	26.10
30/10/2024  16:51:35.536	33.60	26.10
30/10/2024  16:51:35.659	33.60	26.10
30/10/2024  16:51:35.780	33.60	26.10
30/10/2024  16:51:35.902	33.60	26.10
30/10/2024  16:51:36.023	33.60	26.10
30/10/2024  16:51:36.145	33.60	26.10
30/10/2024  16:51:36.268	33.60	26.10
30/10/2024  16:51:36.388	33.60	26.10
30/10/2024  16:51:36.510	33.60	26.10
30/10/2024  16:51:36.630	33.60	26.10
30/10/2024  16:51:36.752	33.60	26.10
30/10/2024  16:51:36.874	33.60	26.10
30/10/2024  16:51:36.995	33.60	26.10
30/10/2024  16:51:37.117	33.60	26.10
30/10/2024  16:51:37.238	33.60	26.10
30/10/2024  16:51:37.359	33.60	26.10
30/10/2024  16:51:37.482	33.60	26.10
30/10/2024  16:51:37.605	33.50	26.10
30/10/2024  16:51:37.727	33.50	26.10
30/10/2024  16:51:37.850	33.50	26.10
30/10/2024  16:51:37.971	33.50	26.10
30/10/2024  16:51:38.093	33.50	26.10
30/10/2024  16:51:38.214	33.50	26.10
30/10/2024  16:51:38.336	33.40	26.10
30/10/2024  16:51:38.458	33.40	26.10
30/10/2024  16:51:38.579	33.40	26.10
30/10/2024  16:51:38.701	33.40	26.10
30/10/2024  16:51:38.821	33.40	26.10
30/10/2024  16:51:38.943	33.40	26.10
30/10/2024  16:51:39.064	33.40	26.10
30/10/2024  16:51:39.186	33.40	26.10
30/10/2024  16:51:39.307	33.40	26.10
30/10/2024  16:51:39.428	33.40	26.10
30/10/2024  16:51:39.550	33.40	26.10
30/10/2024  16:51:39.672	33.40	26.10
30/10/2024  16:51:39.793	33.40	26.10
30/10/2024  16:51:39.916	33.40	26.10
30/10/2024  16:51:40.037	33.40	26.10
30/10/2024  16:51:40.158	33.40	26.10
30/10/2024  16:51:40.279	33.40	26.10
30/10/2024  16:51:40.401	33.40	26.10
30/10/2024  16:51:40.522	33.30	26.10
30/10/2024  16:51:40.644	33.30	26.10
30/10/2024  16:51:40.766	33.30	26.10
30/10/2024  16:51:40.888	33.30	26.10
30/10/2024  16:51:41.010	33.30	26.10
30/10/2024  16:51:41.131	33.30	26.10
30/10/2024  16:51:41.252	33.30	26.10
30/10/2024  16:51:41.373	33.30	26.10
30/10/2024  16:51:41.496	33.30	26.10
30/10/2024  16:51:41.617	33.30	26.10
30/10/2024  16:51:41.738	33.30	26.10
30/10/2024  16:51:41.859	33.30	26.10
30/10/2024  16:51:41.981	33.30	26.10
30/10/2024  16:51:42.102	33.30	26.10
30/10/2024  16:51:42.225	33.30	26.10
30/10/2024  16:51:42.346	33.30	26.10
30/10/2024  16:51:42.467	33.30	26.10
30/10/2024  16:51:42.588	33.30	26.10
30/10/2024  16:51:42.709	33.30	26.10
30/10/2024  16:51:42.830	33.30	26.10
30/10/2024  16:51:42.953	33.30	26.10
30/10/2024  16:51:43.074	33.30	26.10
30/10/2024  16:51:43.196	33.20	26.10
30/10/2024  16:51:43.317	33.20	26.10
30/10/2024  16:51:43.438	33.20	26.10
30/10/2024  16:51:43.560	33.20	26.10
30/10/2024  16:51:43.680	33.10	26.10
30/10/2024  16:51:43.803	33.10	26.10
30/10/2024  16:51:43.925	33.10	26.10
30/10/2024  16:51:44.046	33.10	26.10
30/10/2024  16:51:44.168	33.10	26.10
30/10/2024  16:51:44.289	33.10	26.10
30/10/2024  16:51:44.410	33.10	26.10
30/10/2024  16:51:44.530	33.10	26.10
30/10/2024  16:51:44.653	33.10	26.10
30/10/2024  16:51:44.774	33.10	26.10
30/10/2024  16:51:44.895	33.10	26.10
30/10/2024  16:51:45.016	33.10	26.10
30/10/2024  16:51:45.137	33.10	26.10
30/10/2024  16:51:45.259	33.10	26.10
30/10/2024  16:51:45.381	33.10	26.10
30/10/2024  16:51:45.504	33.10	26.10
30/10/2024  16:51:45.625	33.10	26.10
30/10/2024  16:51:45.748	33.10	26.10
30/10/2024  16:51:45.869	33.10	26.10
30/10/2024  16:51:45.990	33.10	26.10
30/10/2024  16:51:46.113	33.10	26.10
30/10/2024  16:51:46.235	33.10	26.10
30/10/2024  16:51:46.358	33.00	26.10
30/10/2024  16:51:46.479	33.00	26.10
30/10/2024  16:51:46.602	33.00	26.10
30/10/2024  16:51:46.723	33.00	26.10
30/10/2024  16:51:46.844	33.00	26.10
